"ref_area.label","source.label","indicator.label","sex.label","classif1.label","time","obs_value","obs_status.label","note_classif.label","note_indicator.label","note_source.label"
"Poland","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2011",55.892,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2010",55.666,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2009",55.183,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2008",54.544,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2007",53.996,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2006",54.244,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2005",54.799,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2004",54.601,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2003",54.921,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2002",55.607,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2001",56.473,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2000",55.805,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1999",56.731,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1998",57.235,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1997",57.66,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1996",66.882,,,,"Repository: OECD"
"Poland","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1995",67.366,,,,"Repository: OECD"
"Poland","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1994",68.406,,,,"Repository: OECD"
"Poland","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1993",68.818,,,,"Repository: OECD"
"Poland","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1992",69.384,,,,"Repository: OECD"
"Poland","PC - Population Census","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1988",65.34,,,,
"Poland","PC - Population Census","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1978",67.34,,,,
"Poland","PC - Population Census","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1970",70.62,,,,
"Poland","PC - Population Census","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1960",71.29,,,,
"Poland","PC - Population Census","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1950",71.23,,,,
"Portugal","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2024",58.7,,,,
"Portugal","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2023",58.687,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2022",57.766,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2021",56.757,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2020",57.505,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2019",58.922,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2018",58.923,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2017",58.843,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2016",58.347,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2015",58.486,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2014",58.695,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2013",59.169,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2012",60.035,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2011",60.371,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2010",61.225,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2009",61.355,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2008",62.029,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2007",62.205,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2006",62.063,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2005",61.861,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2004",61.519,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2003",61.985,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2002",62.013,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2001",61.428,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2000",60.802,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1999",60.661,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1998",60.59,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1997",57.742,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1996",57.724,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1995",58.137,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1994",58.448,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1993",58.803,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1992",59.42,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1991",60.535,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1990",58.865,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1989",58.915,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1988",58.454,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1987",58.58,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Portugal","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1986",58.608,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Romania","LFS - Household Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2024",52,,,,
"Romania","LFS - Household Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2023",51.471,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Romania","LFS - Household Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2022",51.831,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Romania","LFS - Household Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2021",51.069,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Romania","LFS - Household Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2020",55.062,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Romania","LFS - Household Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2019",55.139,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Romania","LFS - Household Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2018",54.977,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Romania","LFS - Household Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2017",54.939,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Romania","LFS - Household Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2016",53.722,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Romania","LFS - Household Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2015",54.544,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Romania","LFS - Household Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2014",54.87,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Romania","LFS - Household Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2013",54.533,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Romania","LFS - Household Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2012",54.613,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Romania","LFS - Household Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2011",54.111,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Romania","LFS - Household Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2010",54.87,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Romania","LFS - Household Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2009",54.44,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Romania","LFS - Household Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2008",54.509,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Romania","LFS - Household Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2007",54.769,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Romania","LFS - Household Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2006",54.967,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Romania","LFS - Household Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2005",53.938,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Romania","LFS - Household Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2004",55.604,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Romania","LFS - Household Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2003",55.928,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Romania","LFS - Household Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2002",57.77,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Romania","LFS - Household Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2001",63.177,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Romania","LFS - Household Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2000",64.413,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Romania","LFS - Household Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1999",64.941,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Romania","LFS - Household Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1998",65.097,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Romania","LFS - Household Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1997",66.002,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Romania","LFS - Household Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1996",64.8,,,,
"Russian Federation","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2023",62.706,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2022",62.243,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2021",62.281,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2020",61.87,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2019",62.202,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2018",62.846,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2017",62.756,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2016",69.511,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2015",69.101,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2014",68.85,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2013",68.494,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2012",68.628,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2011",68.34,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2010",67.67,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2009",67.634,,,,"Repository: OECD | Age coverage - maximum age: 72 years old"
"Russian Federation","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2008",67.434,,,,"Repository: OECD | Age coverage - maximum age: 72 years old"
"Russian Federation","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2007",67.085,,,,"Repository: OECD | Age coverage - maximum age: 72 years old"
"Russian Federation","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2006",66.341,,,,"Repository: OECD | Age coverage - maximum age: 72 years old"
"Russian Federation","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2005",65.98,,,,"Repository: OECD | Age coverage - maximum age: 72 years old"
"Russian Federation","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2004",65.412,,,,"Repository: OECD | Age coverage - maximum age: 72 years old"
"Russian Federation","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2003",64.693,,,,"Repository: OECD | Age coverage - maximum age: 72 years old"
"Russian Federation","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2002",64.869,,,,"Repository: OECD | Age coverage - maximum age: 72 years old"
"Russian Federation","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2001",64.205,,,,"Repository: OECD | Age coverage - maximum age: 72 years old"
"Russian Federation","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2000",65.461,,,,"Repository: OECD | Age coverage - maximum age: 72 years old"
"Russian Federation","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1999",65.276,,,,"Repository: OECD | Age coverage - maximum age: 72 years old"
"Russian Federation","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1998",61.136,,,,"Repository: OECD | Age coverage - maximum age: 72 years old"
"Russian Federation","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1997",62.248,,,,"Repository: OECD | Age coverage - maximum age: 72 years old"
"Russian Federation","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1996",63.892,,,,"Repository: OECD | Age coverage - maximum age: 72 years old"
"Russian Federation","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1995",65.143,,,,"Repository: OECD | Age coverage - maximum age: 72 years old"
"Russian Federation","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1994",65.867,,,,"Repository: OECD | Age coverage - maximum age: 72 years old"
"Russian Federation","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1993",68.361,,,,"Repository: OECD | Age coverage - maximum age: 72 years old"
"Russian Federation","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1992",70.742,,,,"Repository: OECD | Age coverage - maximum age: 72 years old"
"Russian Federation","PC - Population Census","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1989",68.42,,,,
"San Marino","OE - Estimates of the Office of economic planning, data processing and statistics","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2022",70.47,,,,"Data reference period: End of the year | Age coverage - minimum age: 16 years old"
"San Marino","OE - Estimates of the Office of economic planning, data processing and statistics","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2021",71.02,,,,"Data reference period: End of the year | Age coverage - minimum age: 16 years old"
"San Marino","OE - Estimates of the Office of economic planning, data processing and statistics","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2020",71.09,,,,"Data reference period: End of the year | Age coverage - minimum age: 16 years old"
"San Marino","OE - Estimates of the Office of economic planning, data processing and statistics","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2019",72.05,,,,"Data reference period: End of the year | Age coverage - minimum age: 16 years old"
"San Marino","OE - Estimates of the Office of economic planning, data processing and statistics","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2018",71.89,,,,"Data reference period: End of the year | Age coverage - minimum age: 16 years old"
"San Marino","OE - Estimates of the Office of economic planning, data processing and statistics","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2017",72.05,,,,"Data reference period: End of the year | Age coverage - minimum age: 16 years old"
"San Marino","OE - Estimates of the Office of economic planning, data processing and statistics","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2016",96.69,,,,"Data reference period: End of the year"
"San Marino","OE - Estimates of the Office of economic planning, data processing and statistics","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2015",71.038,,,,
"San Marino","PC - Population Census","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1999",67.2,,,,
"San Marino","OE - Estimates of the Office of economic planning, data processing and statistics","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1998",66.84,,,,"Data reference period: December"
"San Marino","OE - Estimates of the Office of economic planning, data processing and statistics","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1997",66.45,,,,"Data reference period: December"
"San Marino","OE - Estimates of the Office of economic planning, data processing and statistics","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1996",66.22,,,"Break in series: Other or unspecified type of break","Data reference period: December"
"San Marino","OE - Estimates of the Office of economic planning, data processing and statistics","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1995",65.74,,,,
"San Marino","OE - Estimates of the Office of economic planning, data processing and statistics","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1993",64.24,,,,
"San Marino","OE - Estimates of the Office of economic planning, data processing and statistics","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1992",63.55,,,,
"San Marino","OE - Estimates of the Office of economic planning, data processing and statistics","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1991",62.58,,,,
"San Marino","OE - Estimates of the Office of economic planning, data processing and statistics","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1990",62.14,,,,
"San Marino","OE - Estimates of the Office of economic planning, data processing and statistics","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1989",61.68,,,,
"San Marino","OE - Estimates of the Office of economic planning, data processing and statistics","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1988",61.94,,,,
"San Marino","OE - Estimates of the Office of economic planning, data processing and statistics","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1987",61.8,,,,
"San Marino","OE - Estimates of the Office of economic planning, data processing and statistics","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1986",61.72,,,,
"San Marino","OE - Estimates of the Office of economic planning, data processing and statistics","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1985",61.28,,,,
"San Marino","PC - Population Census","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1976",59.49,,,,
"Serbia","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2024",59.286,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2023",58.243,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2022",57.241,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2021",56.288,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2020",53.956,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2019",54.632,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2018",54.491,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2017",53.97,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2016",53.327,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2015",51.589,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2014",51.941,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2013",48.47,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
